"concept","standard_name","similarity_score"
"usgaaprealestateheldforsale","cash and cash equivalents",0.685185185185185
"usgaaprealestateheldforsale","net income",0.685185185185185
"usgaaprealestateheldforsale","revenue",0.640740740740741
"usgaaprealestateinvestmentpropertyaccumulateddepreciation","revenue",0.596734892787524
"usgaaprealestateinvestmentpropertyaccumulateddepreciation","cash and cash equivalents",0.576023391812866
"usgaaprealestateinvestmentpropertyaccumulateddepreciation","net income",0.553306342780027
"usgaaprealestateinvestmentpropertyatcost","cash and cash equivalents",0.627777777777778
"usgaaprealestateinvestmentpropertyatcost","revenue",0.597751322751323
"usgaaprealestateinvestmentpropertyatcost","net income",0.561111111111111
"usgaaprealestateinvestmentpropertynet","cash and cash equivalents",0.722972972972973
"usgaaprealestateinvestmentpropertynet","revenue",0.593021593021593
"usgaaprealestateinvestmentpropertynet","net income",0.55990990990991
"usgaaprealestateinvestmentsjointventures","cash and cash equivalents",0.627777777777778
"usgaaprealestateinvestmentsjointventures","revenue",0.597751322751323
"usgaaprealestateinvestmentsjointventures","net income",0.561111111111111
"usgaaprealestateinvestmentsother","cash and cash equivalents",0.71875
"usgaaprealestateinvestmentsother","revenue",0.609027777777778
"usgaaprealestateinvestmentsother","net income",0.601851851851852
"usgaapreceivablefromshareholdersoraffiliatesforissuanceofcapitalstock","cash and cash equivalents",0.623993558776167
"usgaapreceivablefromshareholdersoraffiliatesforissuanceofcapitalstock","net income",0.623993558776167
"usgaapreceivablefromshareholdersoraffiliatesforissuanceofcapitalstock","revenue",0.576570048309179
"usgaapreceivablesfrombrokersdealersandclearingorganizations","cash and cash equivalents",0.619899560577527
"usgaapreceivablesfrombrokersdealersandclearingorganizations","net income",0.619899560577527
"usgaapreceivablesfrombrokersdealersandclearingorganizations","revenue",0.57165725047081
"usgaapreceivablesfromcustomers","cash and cash equivalents",0.594444444444444
"usgaapreceivablesfromcustomers","net income",0.592592592592593
"usgaapreceivablesfromcustomers","revenue",0.566666666666667
"usgaapreceivablesnetcurrent","revenue",0.679012345679012
"usgaapreceivablesnetcurrent","cash and cash equivalents",0.635802469135803
"usgaapreceivablesnetcurrent","net income",0.635802469135803
"usgaapredeemablenoncontrollinginterestequitycarryingamount","revenue",0.557343550446999
"usgaapredeemablenoncontrollinginterestequitycarryingamount","cash and cash equivalents",0.533844189016603
"usgaapredeemablenoncontrollinginterestequitycarryingamount","net income",0.533844189016603
"usgaapredeemablenoncontrollinginterestequitycommoncarryingamount","revenue",0.542034932659933
"usgaapredeemablenoncontrollinginterestequitycommoncarryingamount","cash and cash equivalents",0.537615740740741
"usgaapredeemablenoncontrollinginterestequitycommoncarryingamount","net income",0.537615740740741
"usgaapredeemablenoncontrollinginterestequityredemptionvalue","revenue",0.558317639673572
"usgaapredeemablenoncontrollinginterestequityredemptionvalue","cash and cash equivalents",0.534526051475204
"usgaapredeemablenoncontrollinginterestequityredemptionvalue","net income",0.534526051475204
"usgaapregulatoryassetsnoncurrent","cash and cash equivalents",0.621527777777778
"usgaapregulatoryassetsnoncurrent","revenue",0.604166666666667
"usgaapregulatoryassetsnoncurrent","net income",0.589583333333333
"usgaapregulatoryliabilitycurrent","revenue",0.688657407407407
"usgaapregulatoryliabilitycurrent","cash and cash equivalents",0.638888888888889
"usgaapregulatoryliabilitycurrent","net income",0.600198412698413
"usgaaprelatedpartytransactionduefromtorelatedparty","cash and cash equivalents",0.627777777777778
"usgaaprelatedpartytransactionduefromtorelatedparty","revenue",0.557777777777778
"usgaaprelatedpartytransactionduefromtorelatedparty","net income",0.541025641025641
"usgaaprelatedpartytransactionduefromtorelatedpartycurrent","cash and cash equivalents",0.576023391812866
"usgaaprelatedpartytransactionduefromtorelatedpartycurrent","net income",0.553306342780027
"usgaaprelatedpartytransactionduefromtorelatedpartycurrent","revenue",0.512183235867446
"usgaaprestrictedcash","cash and cash equivalents",0.672222222222222
"usgaaprestrictedcash","net income",0.672222222222222
"usgaaprestrictedcash","revenue",0.611111111111111
"usgaaprestrictedcashandcashequivalents","cash and cash equivalents",0.650584795321637
"usgaaprestrictedcashandcashequivalents","net income",0.570955165692008
"usgaaprestrictedcashandcashequivalents","revenue",0.569200779727096
"usgaaprestrictedcashandcashequivalentsatcarryingvalue","cash and cash equivalents",0.662997903563941
"usgaaprestrictedcashandcashequivalentsatcarryingvalue","net income",0.616701607267645
"usgaaprestrictedcashandcashequivalentsatcarryingvalue","revenue",0.59559748427673
"usgaaprestrictedcashandcashequivalentsnoncurrent","cash and cash equivalents",0.659722222222222
"usgaaprestrictedcashandcashequivalentsnoncurrent","net income",0.613425925925926
"usgaaprestrictedcashandcashequivalentsnoncurrent","revenue",0.591666666666667
"usgaaprestrictedcashandinvestments","cash and cash equivalents",0.645424836601307
"usgaaprestrictedcashandinvestments","revenue",0.565087145969499
"usgaaprestrictedcashandinvestments","net income",0.562636165577342
"usgaaprestrictedcashandinvestmentscurrent","cash and cash equivalents",0.653794037940379
"usgaaprestrictedcashandinvestmentscurrent","revenue",0.578477868112015
"usgaaprestrictedcashandinvestmentscurrent","net income",0.57416440831075
"usgaaprestrictedcashandinvestmentsnoncurrent","cash and cash equivalents",0.656565656565657
"usgaaprestrictedcashandinvestmentsnoncurrent","revenue",0.57996632996633
"usgaaprestrictedcashandinvestmentsnoncurrent","net income",0.565656565656566
"usgaaprestrictedcashcurrent","cash and cash equivalents",0.631172839506173
"usgaaprestrictedcashcurrent","revenue",0.59347442680776
"usgaaprestrictedcashcurrent","net income",0.552469135802469
"usgaaprestrictedcashnoncurrent","cash and cash equivalents",0.638888888888889
"usgaaprestrictedcashnoncurrent","net income",0.557407407407407
"usgaaprestrictedcashnoncurrent","revenue",0.556746031746032
"usgaaprestrictedinvestments","cash and cash equivalents",0.67283950617284
"usgaaprestrictedinvestments","revenue",0.59347442680776
"usgaaprestrictedinvestments","net income",0.552469135802469
"usgaaprestrictedinvestmentscurrent","cash and cash equivalents",0.683006535947712
"usgaaprestrictedinvestmentscurrent","revenue",0.611266728913788
"usgaaprestrictedinvestmentscurrent","net income",0.557598039215686
"usgaaprestructuringreservecurrent","cash and cash equivalents",0.681818181818182
"usgaaprestructuringreservecurrent","revenue",0.633838383838384
"usgaaprestructuringreservecurrent","net income",0.603114478114478
"usgaaprestructuringreservenoncurrent","cash and cash equivalents",0.685185185185185
"usgaaprestructuringreservenoncurrent","revenue",0.615079365079365
"usgaaprestructuringreservenoncurrent","net income",0.601851851851852
"usgaapretainedearningsaccumulateddeficit","cash and cash equivalents",0.647222222222222
"usgaapretainedearningsaccumulateddeficit","net income",0.561111111111111
"usgaapretainedearningsaccumulateddeficit","revenue",0.544444444444445
"usgaapretainedearningsappropriated","cash and cash equivalents",0.720588235294118
"usgaapretainedearningsappropriated","revenue",0.587457205104264
"usgaapretainedearningsappropriated","net income",0.574509803921569
"usgaapretainedearningsunappropriated","cash and cash equivalents",0.722222222222222
"usgaapretainedearningsunappropriated","revenue",0.577777777777778
"usgaapretainedearningsunappropriated","net income",0.577777777777778
"usgaapsalesandexcisetaxpayablecurrent","revenue",0.613113113113113
"usgaapsalesandexcisetaxpayablecurrent","cash and cash equivalents",0.603603603603604
"usgaapsalesandexcisetaxpayablecurrent","net income",0.588288288288288
"usgaapsecureddebt","net income",0.608076563958917
"usgaapsecureddebt","cash and cash equivalents",0.605392156862745
"usgaapsecureddebt","revenue",0.59640522875817
"usgaapsecureddebtcurrent","cash and cash equivalents",0.625
"usgaapsecureddebtcurrent","net income",0.625
"usgaapsecureddebtcurrent","revenue",0.611111111111111
"usgaapsecuredlongtermdebt","cash and cash equivalents",0.594444444444444
"usgaapsecuredlongtermdebt","net income",0.548518518518519
"usgaapsecuredlongtermdebt","revenue",0.536851851851852
"usgaapsecuritiesborrowed","cash and cash equivalents",0.583333333333333
"usgaapsecuritiesborrowed","net income",0.578703703703704
"usgaapsecuritiesborrowed","revenue",0.545634920634921
"usgaapsecuritiesloaned","cash and cash equivalents",0.621212121212121
"usgaapsecuritiesloaned","net income",0.621212121212121
"usgaapsecuritiesloaned","revenue",0.575757575757576
"usgaapsecuritiespurchasedunderagreementstoresell","cash and cash equivalents",0.659722222222222
"usgaapsecuritiespurchasedunderagreementstoresell","revenue",0.587962962962963
"usgaapsecuritiespurchasedunderagreementstoresell","net income",0.580092592592593
"usgaapsecuritiesreservedepositrequiredandmade","cash and cash equivalents",0.630555555555556
"usgaapsecuritiesreservedepositrequiredandmade","net income",0.607407407407407
"usgaapsecuritiesreservedepositrequiredandmade","revenue",0.581481481481481
"usgaapsecuritiessoldunderagreementstorepurchase","cash and cash equivalents",0.658983451536643
"usgaapsecuritiessoldunderagreementstorepurchase","revenue",0.536463930080951
"usgaapsecuritiessoldunderagreementstorepurchase","net income",0.513002364066194
"usgaapsecuritydeposit","revenue",0.587301587301587
"usgaapsecuritydeposit","net income",0.587301587301587
"usgaapsecuritydeposit","cash and cash equivalents",0.583134920634921
"usgaapsecuritydepositliability","cash and cash equivalents",0.677777777777778
"usgaapsecuritydepositliability","net income",0.597435897435897
"usgaapsecuritydepositliability","revenue",0.55692007797271
"usgaapsecurityownedandsoldnotyetpurchasedfairvaluesecuritysoldnotyetpurchased","cash and cash equivalents",0.53481240981241
"usgaapsecurityownedandsoldnotyetpurchasedfairvaluesecuritysoldnotyetpurchased","revenue",0.532034632034632
"usgaapsecurityownedandsoldnotyetpurchasedfairvaluesecuritysoldnotyetpurchased","net income",0.532034632034632
"usgaapseniorlongtermnotes","cash and cash equivalents",0.600555555555556
"usgaapseniorlongtermnotes","revenue",0.578518518518519
"usgaapseniorlongtermnotes","net income",0.525714285714286
"usgaapseniornotes","revenue",0.631652661064426
"usgaapseniornotes","cash and cash equivalents",0.629901960784314
"usgaapseniornotes","net income",0.572829131652661
"usgaapseparateaccountassets","revenue",0.632716049382716
"usgaapseparateaccountassets","cash and cash equivalents",0.612654320987654
"usgaapseparateaccountassets","net income",0.594135802469136
"usgaapseparateaccountsliability","cash and cash equivalents",0.640681003584229
"usgaapseparateaccountsliability","net income",0.625960061443932
"usgaapseparateaccountsliability","revenue",0.586127617430674
"usgaapservicingasset","cash and cash equivalents",0.7
"usgaapservicingasset","net income",0.630952380952381
"usgaapservicingasset","revenue",0.611111111111111
"usgaapservicingassetatamortizedvalue","net income",0.601851851851852
"usgaapservicingassetatamortizedvalue","revenue",0.583333333333333
"usgaapservicingassetatamortizedvalue","cash and cash equivalents",0.581481481481481
"usgaapshorttermborrowings","revenue",0.650476190476191
"usgaapshorttermborrowings","cash and cash equivalents",0.631851851851852
"usgaapshorttermborrowings","net income",0.631851851851852
"usgaapshorttermdebtfairvalue","cash and cash equivalents",0.674603174603175
"usgaapshorttermdebtfairvalue","net income",0.637566137566138
"usgaapshorttermdebtfairvalue","revenue",0.553571428571429
"usgaapshortterminvestments","cash and cash equivalents",0.63034188034188
"usgaapshortterminvestments","revenue",0.617521367521368
"usgaapshortterminvestments","net income",0.550712250712251
"usgaapstockholdersequity","revenue",0.597222222222222
"usgaapstockholdersequity","net income",0.569444444444444
"usgaapstockholdersequity","cash and cash equivalents",0.559722222222222
"usgaapstockholdersequityincludingportionattributabletononcontrollinginterest","net income",0.579573934837093
"usgaapstockholdersequityincludingportionattributabletononcontrollinginterest","revenue",0.542397660818714
"usgaapstockholdersequityincludingportionattributabletononcontrollinginterest","cash and cash equivalents",0.531140350877193
"usgaapstockholdersequitynotesubscriptionsreceivable","net income",0.569736227824463
"usgaapstockholdersequitynotesubscriptionsreceivable","revenue",0.554248366013072
"usgaapstockholdersequitynotesubscriptionsreceivable","cash and cash equivalents",0.55187908496732
"usgaapsubordinateddebt","cash and cash equivalents",0.624579124579125
"usgaapsubordinateddebt","net income",0.624579124579125
"usgaapsubordinateddebt","revenue",0.618686868686869
"usgaaptaxespayablecurrent","revenue",0.637777777777778
"usgaaptaxespayablecurrent","net income",0.637777777777778
"usgaaptaxespayablecurrent","cash and cash equivalents",0.626666666666667
"usgaaptemporaryequitycarryingamount","revenue",0.626455026455026
"usgaaptemporaryequitycarryingamount","cash and cash equivalents",0.613492063492064
"usgaaptemporaryequitycarryingamount","net income",0.6
"usgaaptemporaryequitycarryingamountattributabletoparent","revenue",0.685858585858586
"usgaaptemporaryequitycarryingamountattributabletoparent","net income",0.624242424242424
"usgaaptemporaryequitycarryingamountattributabletoparent","cash and cash equivalents",0.573647186147186
"usgaaptemporaryequitycarryingamountincludingportionattributabletononcontrollinginterests","revenue",0.61026936026936
"usgaaptemporaryequitycarryingamountincludingportionattributabletononcontrollinginterests","net income",0.591720779220779
"usgaaptemporaryequitycarryingamountincludingportionattributabletononcontrollinginterests","cash and cash equivalents",0.5625
"usgaaptemporaryequitycarryingamountincludingportionattributabletononcontrollinginterests","cash and cash equivalents",0.5625
"usgaaptradingsecurities","cash and cash equivalents",0.627214170692432
"usgaaptradingsecurities","net income",0.627214170692432
